SampleDate,Location,LocationName,CRCArea,Boat#/InterviewNumber,Anglers,ChinCaught,CohoCaught,OtherSpCode,SpeciesName,#OtherSpCaught,Rel Sps Code,#Rel
011594,1174,,11,WN7585KU,1,,,,,,,
011694,1093,,13,UNKNOWN,1,,4,,,,4,16
011694,1093,,13,WN4779JH,2,,8,,,,4,4
011694,1093,,13,UNKNOWN,2,,2,,,,,
011694,1093,,13,WN9861MB,1,,,,,,1,2
011694,1093,,13,1,1,,,,,,,
011694,1093,,13,WN1391M,1,,,,,,1,6
011694,1093,,13,WN5100GA,2,,4,,,,1,3
011694,1093,,13,2,1,,,,,,,
011694,1093,,13,WN1595MD,1,,,,,,1,2
011694,1093,,13,3,1,,,,,,,
011694,1093,,13,WN1741NA,2,,,,,,1,8
011694,1093,,13,WN8469MC,2,,,,,,,
011694,1093,,13,WN5182MA,2,,2,,,,,
011694,1093,,13,WN0252NA,2,1,,,,,,
011694,1126,,13,WN3666H,3,,,,,,,
011694,1126,,13,UNKNOWN,3,,,,,,,
011694,1126,,13,WN8498MB,1,,,,,,1,1
012094,1013,,7,WN5313ND,1,,,,,,1,1
012094,1013,,7,WN2579MD,1,,,,,,,
012094,1013,,7,WN4460MD,1,,,,,,,
012094,1013,,7,WN1589ME,2,1,,,,,,
012094,1013,,7,WN4260KG,1,,,,,,,
012094,1013,,7,WN1133JF,2,,,,,,,
012094,1041,,7,WN6144LE,2,,,,,,1,3
012194,1268,,7,WN0210JF,2,,,,,,,
012194,1268,,7,WN6556BA,1,,,,,,,
012194,1268,,7,WN6946JA,2,,,,,,,
012194,1268,,7,WN2433MC,1,,,,,,,
012294,1041,,7,WN8336RB,3,,,,,,,
012294,1041,,7,WN8336RB,3,,,,,,,
012294,1041,,7,WN8336RB,3,,,,,,,
012294,1041,,7,WN5224U,3,1,,,,,,
012294,1041,,7,WN9047GC,2,,,,,,,
012294,1041,,81,WN8963MA,3,,,,,,,
012294,1041,,7,UNKNOWN,2,,,,,,,
012294,1041,,7,WN3195ME,1,,,,,,,
012294,1041,,7,WN3195ME,1,,,,,,,
012294,1041,,7,WN3195ME,1,,,,,,,
012294,1041,,7,WN6995LH,1,,,,,,,
012294,1041,,6,WN9313X,2,,,,,,,
012394,1041,,7,WN5759MB,2,4,,,,,,
012394,1153,,81,WN4545ME,3,,,,,,,
012394,1153,,81,WN203CR,4,,,,,,1,1
012394,1153,,81,WN4547S,2,,,,,,1,1
012394,1153,,81,WN338DK,2,,,,,,,
011794,1186,,6,WN1431LE,1,,,,,,,
011794,1186,,6,WN7267GA,1,,,,,,1,1
011794,1186,,6,WN8892GB,1,,,,,,,
011794,1186,,6,WN650D,1,2,,,,,,
011794,1186,,6,WN9143H,2,1,,,,,1,2
011794,1186,,6,WN0118MD,2,,,,,,1,1
011794,1186,,6,WN4604ME,1,,,,,,,
011794,1186,,6,WN4522P,2,,,,,,,
011794,1186,,6,WN6451JA,1,,,,,,,
011794,1186,,6,WN2444GC,2,,,,,,1,2
011794,1186,,6,WN9190MC,2,3,,,,,1,2
011794,1186,,6,WN618P,1,,,,,,1,1
011794,1186,,6,UNKNOWN,4,,,,,,,
011794,1186,,6,WN6826JA,3,,,,,,,
011894,1186,,6,WN3796LH,2,,,,,,,
011894,1186,,6,WN7641JB,2,,,,,,,
011894,1186,,6,WN5662GC,1,2,,,,,1,2
011894,1186,,6,WN9553LD,1,1,,,,,1,1
011894,1186,,6,WN355DA,1,2,,,,,1,6
011894,1186,,6,WN8755MB,2,1,,,,,,
011894,1186,,6,WN9656KS,2,,,,,,,
011994,1186,,6,WN6402LG,1,,,,,,,
011994,1186,,6,WN679CU,2,,,,,,,
011994,1186,,6,WN8755MB,1,,,,,,,
011994,1186,,6,WN7267GA,1,,,,,,,
011994,1186,,6,WN790CV,2,1,,,,,9,1
011994,1186,,6,WN7870W,2,4,,,,,9,3
011994,1186,,6,WN9143JF,2,2,,,,,,
011994,1186,,6,WN9109J,3,,,,,,,
011994,1186,,6,WN1865LA,2,4,,,,,9,2
011994,1186,,6,WN9553LD,1,,,,,,,
011994,1186,,6,WN1231QB,1,2,,,,,9,8
012094,1186,,6,WN4637MD,1,,,,,,,
012094,1186,,6,WN6889MB,2,,,,,,,
012094,1186,,6,WN4009M,3,,,,,,,
012094,1186,,6,WN1231QB,1,2,,,,,,
012194,1186,,6,WN4706ME,2,,,,,,,
012194,1186,,6,WN679CU,2,,,,,,,
012294,1138,,9,WN8220L,2,,,,,,,
012294,1138,,9,WN6852B,1,,,,,,,
012294,1138,,9,WN7063LE,2,,,,,,,
012294,1138,,9,WN7779LA,1,,,,,,,
012294,1138,,9,WN5228N,2,,,,,,,
012294,1138,,9,WN5228N,2,,,,,,,
012394,1138,,9,WN1720ND,3,,,,,,,
012394,1138,,9,WN3036NA,2,,,,,,,
012394,1138,,9,WN356DS,4,,,,,,,
012394,1138,,9,WN5228N,2,,,,,,,
012394,1138,,9,WN7741,3,1,,,,,,
012394,1138,,9,WN860BX,3,1,,,,,,
012394,1138,,9,WN9823RB,2,,,,,,,
012394,1138,,9,WN429DW,3,,,,,,,
012394,1138,,9,WN5968N,3,2,,,,,1,1
012394,1138,,9,WN3919LH,2,2,,,,,1,1
012394,1138,,9,WN9919MC,3,,,,,,1,1
012394,1138,,9,WN5190CY,2,,,,,,1,2
012394,1138,,9,WN5713LC,2,,,,,,,
011994,1006,,10,WN3861LK,2,,,,,,1,2
011994,1006,,10,WN5196LD,1,,,,,,,
011994,1006,,10,WN4425KV,1,,,,,,1,3
012094,1151,,9,WN1675LJ,2,,,,,,1,2
012094,1227,,10,WN4453RB,1,,,,,,,
012094,1227,,10,WN799CK,2,,,,,,,
012094,1227,,10,WN9788RA,2,,1,,,,1,5
012094,1227,,10,WN0931LL,2,,,,,,,
012094,1227,,10,WN4425KV,1,,,,,,1,6
012094,1227,,10,UNKNOWN,1,,,,,,,
012094,1227,,10,WN7743JD,1,1,,,,,1,8
012094,1227,,10,WN1505KC,2,,,,,,,
012094,1227,,9,WN1505KC,2,,,,,,,
012194,1006,,10,WN4569MA,2,,,,,,,
012194,1006,,10,WN7228LA,2,,,,,,1,2
012194,1006,,10,WN3445E,1,,,,,,,
012294,1151,,82,WN850L,2,,,,,,,
012294,1151,,82,WN4374V,2,,,,,,,
012294,1151,,82,WN7839KS,2,,,,,,1,6
012294,1151,,81,WN7968MC,3,,,,,,1,2
012294,1151,,82,WN2035M,1,,,,,,1,1
012294,1151,,82,WN876GC,2,,,,,,1,1
012294,1151,,82,WN7911KS,1,,,,,,,
012294,1151,,82,WN119BM,3,,,,,,,
012294,1151,,81,WN1475NA,2,,,,,,1,1
012294,1151,,82,WN1475NA,2,,,,,,1,2
012294,1151,,9,WN4094GB,3,4,,,,,1,10
012294,1151,,81,WN4526JR,2,,,,,,,
012294,1151,,82,WN4526JR,2,,,,,,,
012294,1151,,9,WN4113KD,2,,,,,,,
012294,1151,,82,WN5335CR,2,,,,,,,
012294,1151,,81,WN0883JD,2,,,,,,,
012294,1151,,82,WN0883JD,2,,,,,,,
012294,1151,,82,WN6353KW,1,,,,,,,
012294,1151,,9,WN51DX,1,,,,,,,
012294,1151,,9,WN0922NE,2,2,,,,,1,2
012294,1151,,82,WN6437LG,1,,,,,,,
012294,1151,,82,WA0892MA,2,,,,,,,
012294,1151,,82,WN0971EA,3,,,,,,,
012294,1151,,82,WN0971EA,3,,,,,,,
012294,1151,,82,BLEU BEL,3,,,,,,,
012294,1151,,82,WN3092W,2,,,,,,1,1
012294,1151,,9,WN3886LF,1,,,,,,1,1
012294,1151,,82,WN4226LL,2,1,,,,,1,2
012294,1151,,82,WN3161RA,3,,,,,,1,2
012294,1151,,82,WN2139NE,1,,,,,,,
012294,1151,,9,WN3583MA,2,,,,,,,
012294,1151,,9,WN0484LJ,2,3,,,,,1,8
012294,1151,,9,WN1675LJ,3,,,,,,,
012294,1151,,82,WN1675LJ,3,,,,,,,
012294,1151,,81,WN5248MA,3,,,,,,,
012294,1151,,82,WN5248MA,3,,,,,,,
012294,1151,,82,WN32BR,2,,,,,,,
012294,1151,,9,WN3360RA,4,,,,,,1,2
012294,1151,,82,WN3360RA,4,,,,,,,
012294,1151,,82,WN4315N,3,,,,,,,
012294,1151,,82,WN8289ND,4,,,,,,,
012294,1151,,9,WN8289ND,4,,,,,,,
012294,1151,,82,WN117DC,2,,,,,,,
012294,1151,,9,WN8166KB,4,,,,,,,
012294,1151,,9,WN5527LF,2,2,,,,,1,4
012294,1151,,82,WN6303KV,2,1,,,,,1,1
012294,1151,,82,WN278DW,2,,,,,,1,1
012394,1055,,9,WN5877RB,2,,,,,,,
012394,1055,,9,WN3594KT,2,,,,,,1,2
012394,1055,,10,WN2723NA,1,,,,,,1,2
012394,1055,,9,WN2443LF,2,,,,,,1,2
012394,1055,,9,WN2735L,2,1,,,,,1,3
012394,1055,,9,WN2735L,2,,,,,,4,4
012394,1055,,10,WN3602M,2,,,,,,,
012394,1055,,9,WN3602M,2,,,,,,,
012394,1055,,9,WN3632LK,2,,,,,,1,1
012394,1055,,9,WN3749LH,1,,,,,,,
012394,1055,,10,WN3749LH,1,,,,,,,
012394,1055,,9,WN2900GD,2,,,,,,,
012394,1055,,9,WN5886Z,2,,,,,,,
012394,1055,,10,WN5886Z,2,,,,,,,
012394,1055,,82,WN5527ND,2,,,,,,,
012394,1055,,9,WN5527ND,2,,,,,,,
012394,1055,,10,WN0178NE,2,1,,,,,,
012394,1055,,9,WN1225KT,3,1,,,,,1,1
012394,1055,,10,WN8089N,2,,,,,,1,1
012394,1227,,10,WN3000RB,1,,,,,,,
012394,1227,,10,WN1606C,1,,,,,,1,2
012394,1227,,10,WN3900KD,1,,,,,,1,3
012394,1227,,10,WN7607MB,1,1,,,,,,
012394,1227,,10,WN8292JE,2,,,,,,,
012394,1227,,9,WN8292JE,2,,,,,,,
012394,1227,,9,WN0101MC,1,1,,,,,,
012394,1227,,10,WN6171JE,2,,,,,,1,1
012394,1227,,10,WN8658GC,2,2,,,,,1,3
012394,1227,,10,WN6528S,3,,,,,,,
012394,1227,,10,WN8180LF,2,,,,,,1,4
012394,1227,,10,WN5559RC,3,,,,,,,
012394,1227,,10,WN0192RA,2,,,,,,1,1
012394,1227,,10,WN7556Z,1,,,,,,1,2
012394,1227,,10,WN4621LH,2,,,,,,1,4
012394,1227,,10,WN4957KW,2,,,,,,,
012394,1227,,10,WN511JS,3,,,,,,1,2
012394,1227,,10,WN3746RA,1,,,,,,1,2
012394,1227,,9,WN3746RA,1,,,,,,,
012394,1227,,9,WN0587RC,1,,,,,,1,2
012394,1227,,10,WN824BU,1,,,,,,1,5
012394,1227,,10,WN0819RC,2,,,,,,,
012394,1227,,10,WN0530RB,2,,,,,,1,2
012394,1602,,9,WN4856LK,3,,,,,,,
012394,1602,,9,WN7605LI,3,3,,,,,,
012394,1602,,9,WN0420ND,3,2,,,,,9,24
012394,1602,,9,WN4856LK,2,,,,,,,
012094,1149,,13,WN554DF,1,,,,,,,
012094,1149,,11,WN2015RA,1,,,,,,,
012094,1149,,13,UNKNOWN,1,,,,,,1,1
012094,1149,,11,WN7554KV,1,,,,,,,
012094,1149,,13,WN7554KU,1,,,,,,1,20
012194,1093,,13,WN4779JH,1,1,,,,,,
012194,1174,,11,WN8645KE,1,,,,,,,
012194,1174,,11,WN5645KD,1,,,,,,,
012194,1174,,11,WN5532LD,2,,,,,,,
012194,1174,,11,WN63BD,1,,,,,,1,1
012194,1174,,11,WN2284Z,1,,,,,,1,4
012194,1174,,11,WN8598KU,2,,,,,,,
012194,1174,,11,WN9157RA,1,,,,,,,
012194,1174,,13,WN9157RA,1,,,,,,,
012194,1217,,12,UNKNOWN,2,,,,,,1,2
012294,1093,,13,UNKNOWN,2,,3,,,,4,4
012294,1093,,13,WN977DC,2,,,,,,4,60
012294,1149,,11,WN1345KT,1,,,,,,,
012294,1149,,11,WN7917RA,2,,,,,,1,2
012294,1149,,11,WN9623LA,1,1,,,,,,
012294,1149,,13,WN0157RB,1,,,,,,,
012294,1149,,11,WN6176V,2,,,,,,,
012294,1149,,11,WN0178JC,1,,,,,,1,3
012294,1149,,13,WN5856RC,1,,2,,,,,
012294,1149,,11,OR435RH,1,,,,,,,
012294,1149,,13,WN429DV,2,,,,,,1,17
012294,1149,,13,WN1003NE,2,,,,,,,
012294,1149,,11,WN1003NE,2,,,,,,1,1
012294,1149,,10,WN1317GB,2,2,,,,,1,3
012294,1149,,13,WN5344MA,2,,,,,,1,1
012294,1149,,10,WN3655Y,1,,,,,,1,1
012394,1174,,11,WN7210N,2,,,,,,,
012394,1174,,11,WN8598KV,3,1,,,,,,
012394,1174,,11,WN7395MD,1,,,,,,,
012394,1174,,10,WN0144LI,2,,,,,,,
012394,1174,,11,WN0144LI,2,,,,,,,
012394,1174,,11,WN6728LF,3,,,,,,,
012394,1174,,11,WN1187KX,2,,,,,,,
012394,1174,,11,WN2163JM,2,,,,,,,
012394,1174,,11,WN8651MC,3,,,,,,,
012394,1174,,11,WN8651MC,3,,,,,,,
012394,1174,,11,WN6341GA,3,1,,,,,1,10
012394,1174,,11,WN3659LJ,1,1,,,,,1,1
012394,1279,,13,WN7612TR,1,,,,,,4,20
012794,1029,,82,WN2227GB,1,,,,,,,
012794,1029,,81,WN7466MA,2,,,,,,,
012794,1029,,82,WN417DJ,2,,,,,,1,4
012794,1029,,81,WN417DJ,2,,,,,,1,6
012794,1029,,81,WN4728ND,2,,,,,,,
012794,1231,,7,WN0393NA,2,,,,,,,
012794,1231,,7,WN258BM,2,,,,,,1,1
012794,1231,,7,WN62CU,2,,,,,,,
012794,1231,,7,WN5221MC,2,,,,,,,
012794,1231,,7,WN5906NC,2,1,,,,,,
012794,1231,,7,WN189BW,1,1,,,,,1,1
012794,1231,,7,WN0279JD,2,,,,,,,
012794,1231,,7,UNKNOWN,2,,,,,,,
012794,1231,,7,WN4781NC,2,,,,,,1,1
012894,1013,,7,WN4893MB,1,,,,,,1,3
012894,1013,,7,WN340CA,2,1,,,,,,
012894,1013,,7,WN2579MD,2,,,,,,,
012894,1013,,7,WN4663LB,2,,,,,,,
012894,1013,,7,WN5139LB,2,,,,,,,
012894,1013,,7,WN0473LI,3,,,,,,1,1
012894,1013,,7,WN3911LF,2,1,,,,,,
012894,1013,,7,WN7380MB,2,1,,,,,,
012894,1013,,7,WN8466MB,2,,,,,,,
012894,1013,,7,WN1688LJ,1,,,,,,,
012894,1041,,7,WN8329RA,2,,,,,,1,1
012894,1041,,7,WN4830JF,2,4,,,,,1,2
012994,1041,,6,WN5058JF,2,,,,,,,
012994,1041,,7,WN5058JF,2,,,,,,,
012994,1041,,7,WN8269MB,1,2,,,,,,
012994,1041,,7,WN626BM,2,,,,,,,
012994,1041,,7,WN1662LE,2,,,,,,,
012994,1041,,7,WN8553RB,1,,,,,,,
012994,1041,,7,WN9313X,2,,,,,,,
012994,1041,,7,WN5379S,2,4,,,,,1,1
012994,1041,,7,WN5224U,3,6,,,,,1,3
012994,1041,,7,WN9553JE,3,,,,,,,
012994,1041,,7,WN7762MC,2,2,,,,,,
012994,1041,,7,WN143DJ,2,2,,,,,1,2
012994,1041,,7,WN2953T,2,,,,,,,
012994,1041,,7,WN8280H,2,,,,,,,
012994,1041,,7,WN3193ME,2,,,,,,,
012994,1041,,7,WN3193ME,1,,,,,,,
012994,1041,,7,WN7570ME,2,4,,,,,1,10
012994,1041,,7,CF3594KD,2,,,,,,,
012994,1041,,7,WN1727GC,2,,,,,,,
012994,1041,,7,WN1249GD,2,1,,,,,1,4
012994,1041,,7,WN6985LH,1,,,,,,,
012994,1041,,81,WN3805LA,2,,,,,,,
012994,1041,,6,UNKNOWN,2,,,,,,,
012994,1041,,81,UNKNOWN,2,,,,,,,
013094,1153,,81,WN3119KS,2,,,,,,,
013094,1153,,81,WN8155MD,2,,,,,,1,5
013094,1153,,81,WN9920JR,2,,,,,,1,1
013094,1153,,81,UNKNOWN,2,,,,,,1,1
013094,1153,,81,WN0632NA,1,,,,,,,
013094,1153,,81,WN1942LF,2,2,,,,,1,6
013094,1153,,81,WN5578MC,1,,,,,,,
013094,1153,,81,WN1114N,1,,,,,,1,1
012594,1186,,6,WN9553LD,1,,,,,,,
012694,1186,,6,WN6889MB,2,,,,,,,
012694,1186,,15,WN6889MB,2,,,,,,,
012794,1186,,6,WN7267GA,1,1,,,,,1,1
012794,1186,,6,WN7257KW,1,1,,,,,,
012894,1185,,6,WN9918GC,1,1,,,,,,
012894,1185,,6,WN2658GD,2,2,,,,,1,2
012894,1185,,6,WN6047MB,2,2,,,,,,
012894,1185,,6,WN8892GB,2,2,,,,,,
012894,1185,,6,WN3241S,1,1,,,,,,
012894,1186,,6,WN4522P,2,,,,,,1,1
012894,1186,,6,WN8749GB,2,,,,,,,
012894,1186,,6,WN7552MC,2,,,,,,,
012994,1159,,5,WN7107LD,1,,,,,,1,1
012994,1159,,5,WN9012L,2,2,,,,,1,3
012994,1159,,5,WN2003LA,2,2,,,,,1,3
012994,1159,,5,WN2948L,2,,,,,,1,1
012994,1159,,5,WN4515LH,1,,2,,,,,
013094,1138,,9,WN6272W,2,,,,,,,
013094,1138,,9,WN4133U,2,,,,,,,
013094,1138,,9,WN80ED,2,1,,,,,1,1
012494,1006,,10,WN4650C,2,,,,,,1,7
012494,1006,,10,WN8103V,2,1,,,,,1,4
012494,1151,,82,WN9147J,1,,,,,,,
012494,1151,,82,WN5358LK,2,1,1,,,,1,4
012494,1151,,9,WN2743NE,1,,,,,,,
012494,1151,,82,WN3972JE,1,,,,,,,
012494,1151,,9,WN696DM,1,,,,,,,
012694,1151,,9,WN6222NC,1,,,,,,,
012694,1151,,9,WN7556T,2,,,,,,1,6
012694,1151,,82,WN4743KG,2,,,,,,,
012694,1151,,9,WN7323LD,2,,,,,,,
012694,1151,,82,WN7556T,2,2,,,,,,
012694,1151,,82,WN8730JC,2,,,,,,,
012794,1006,,10,WN1559JE,1,,,,,,1,8
012794,1006,,10,WN2887LH,2,,,,,,,
012794,1151,,9,WN2660MC,2,,,,,,,
012794,1151,,82,WN2687NE,1,,,,,,,
012794,1151,,9,WN0247JF,2,,,,,,1,1
012794,1151,,82,WN0247JF,2,,,,,,,
012794,1151,,9,WN7059JE,2,,,,,,1,2
012794,1151,,82,WN1929RA,2,,,,,,1,1
012794,1151,,82,WN2983NA,3,,,,,,1,1
012794,1151,,81,WN4505JF,2,,,,,,1,6
012794,1151,,9,WN9147J,2,,,,,,1,1
012794,1151,,82,WN9147J,2,,,,,,1,1
012794,1151,,82,WN137BH,2,3,,,,,1,4
012794,1151,,9,WN9695ND,2,,,,,,,
012794,1151,,82,WN395GD,1,,,,,,,
012794,1151,,81,WN7839KS,2,,,,,,1,1
012794,1151,,9,WN5904LI,2,,,,,,,
012794,1151,,82,WN5904LI,2,,,,,,,
012794,1151,,9,WN315BB,1,,,,,,,
012794,1151,,81,WN315BB,1,,,,,,,
012794,1151,,82,WN1033W,2,,,,,,,
012794,1227,,10,WN365CN,2,,,,,,,
012794,1227,,10,WN0780LJ,2,,,,,,,
012794,1227,,10,WN0931LL,2,,,,,,,
012794,1227,,10,WN6324A,2,,,,,,,
012794,1227,,10,WN6872W,2,,,,,,1,2
012794,1227,,10,WN6872W,2,,,,,,4,1
012894,1006,,10,WN5295JE,2,,4,,,,4,9
012894,1006,,10,WN5295JE,2,,,,,,1,4
012894,1006,,10,WN9318B,2,1,,,,,,
012894,1006,,10,WN4946E,1,,,,,,,
012894,1006,,9,WN5828GA,3,,,,,,,
012894,1006,,10,WN5828GA,3,,,,,,,
012994,1055,,10,OR713SA,2,,,,,,1,2
012994,1055,,10,WN4368NC,2,,,,,,1,2
012994,1055,,9,WN0789RA,2,1,,,,,,
012994,1055,,10,WN2314KC,1,,,,,,1,2
012994,1055,,10,WN3932LF,2,,,,,,1,4
012994,1055,,9,WN5011KD,2,,,,,,1,1
012994,1055,,10,WN9403JC,1,,,,,,1,1
012994,1055,,9,WN4692MD,4,,,,,,1,2
012994,1055,,9,WN4875ME,1,,,,,,,
012994,1055,,10,WN2270LE,2,,,,,,1,8
012994,1055,,9,WN2270LE,2,,,,,,,
012994,1055,,9,WN3242LI,2,,,,,,,
012994,1055,,10,WN8776XD,1,,,,,,,
012994,1055,,9,WN2908KI,5,,,,,,,
012994,1055,,82,WN2908KI,5,,,,,,,
012994,1055,,10,WN6115RA,1,,,,,,1,8
012994,1055,,9,WN6115RA,1,,,,,,4,2
012994,1055,,9,WN9673LB,1,,,,,,1,3
012994,1601,,9,WN5158JE,4,,,,,,,
012994,1601,,9,WN784BU,2,,,,,,1,6
012994,1601,,9,WN7191W,2,,,,,,,
012994,1601,,10,BLUECHIP,5,1,,,,,1,5
012994,1601,,9,BLUECHIP,5,,,,,,,
012994,1601,,10,BLUECHIP,5,,,,,,,
012994,1601,,10,ANNIE A,21,2,,,,,1,15
012994,1601,,9,ANNIE A,21,1,,,,,,
012994,1601,,10,SEA HAWK,9,4,,,,,1,12
012994,1602,,9,WN9614ND,2,,,,,,,
012994,1602,,9,WN6104JC,3,,,,,,,
012994,1602,,9,WN7113KS,2,,,,,,,
012994,1602,,9,WN5683MD,2,,,,,,,
013094,1227,,10,WN0997RC,1,,,,,,,
013094,1227,,10,WN5525RC,1,1,,,,,1,4
013094,1227,,10,WN8285RB,2,,,,,,,
013094,1227,,10,WN0531JE,2,1,,,,,1,2
013094,1227,,10,WN6324RC,1,,,,,,1,1
013094,1227,,10,WN0381LJ,2,,,,,,,
013094,1227,,10,WN3900KD,1,,,,,,1,4
013094,1227,,10,WN3830KD,1,,,,,,1,2
013094,1227,,9,WN4753RC,1,,,,,,,
013094,1227,,10,WN0761RC,1,,,,,,,
013094,1227,,10,WN6119RC,1,,,,,,1,1
013094,1227,,10,WN6119RC,1,,,,,,4,1
013094,1227,,10,WN0530RB,2,,,,,,1,4
013094,1227,,9,WN1470LL,1,1,,,,,,
013094,1227,,10,WN6374RC,1,,,,,,,
013094,1227,,10,WN3622MC,4,,,,,,,
013094,1227,,10,WN1902LK,3,1,,,,,1,1
013094,1227,,10,WN5864LC,2,1,,,,,1,13
013094,1227,,10,WN5864LC,2,,,,,,4,2
013094,1227,,10,WN2878V,2,,,,,,,
013094,1227,,10,WN3323LI,2,,2,,,,,
013094,1227,,10,WN7772L,2,1,,,,,,
013094,1227,,10,WN4621LH,2,,,,,,1,3
013094,1227,,10,WN2854LL,1,,,,,,,
013094,1227,,10,WN8982MC,1,,,,,,1,1
013094,1227,,10,WN0433LE,3,1,,,,,,
013094,1227,,10,WN1099JD,3,,1,,,,1,3
013094,1227,,9,WN1099JD,3,1,,,,,,
013094,1227,,10,WN2281ME,2,,,,,,,
013094,1227,,10,WN6840R,3,,,,,,,
013094,1227,,10,WN7607MB,1,,,,,,,
013094,1227,,9,WN0101MC,2,,,,,,,
013094,1227,,10,WN0101MC,2,,,,,,,
013094,1227,,10,WN5450KD,2,,,,,,,
013094,1227,,10,UNKNOWN,2,,,,,,4,1
013094,1227,,10,UNKNOWN,1,,,,,,,
013094,1227,,10,WN6802RA,1,1,,,,,,0
013094,1227,,10,WN252RA,2,,,,,,1,4
013094,1227,,10,WN8180LF,2,1,,,,,1,6
013094,1227,,10,WN436CR,2,,,,,,1,1
013094,1227,,9,WN436CR,2,,,,,,1,1
013094,1227,,10,WN944BK,1,,,,,,1,4
013094,1227,,10,WN1587MA,2,,,,,,1,3
013094,1227,,9,WN1587MA,2,,,,,,1,2
013094,1227,,10,WN9026LB,3,,,,,,1,6
013094,1227,,9,WN0978RC,1,,,,,,,
013094,1227,,9,WN6766LF,2,,,,,,,
013094,1227,,10,WN6766LF,2,,,,,,,
013094,1227,,10,WN9884LK,1,2,,,,,1,3
013094,1227,,10,WN0192RA,2,,,,,,,
013094,1227,,10,WN4462RB,1,,,,,,,
013094,1227,,10,WN1626R,2,,,,,,1,1
013094,1227,,10,WN466CU,2,,,,,,1,2
012494,1279,,13,WN4401ME,1,,,,,,,
012494,1279,,11,WN4401ME,1,,,,,,1,1
012494,1279,,13,WN1361ND,2,,,,,,,
012594,1174,,11,WN9676KU,2,,,,,,1,1
012594,1174,,11,WN1476GD,2,,,,,,1,3
012594,1174,,11,WN1564N,2,,,,,,1,2
012594,1174,,11,WN9399LE,1,,,,,,1,12
012594,1174,,11,UNKNOWN,3,,,,,,1,2
012594,1174,,11,WN123JT,2,,,,,,9,4
012594,1174,,11,WN2574RA,2,,,,,,1,6
012594,1174,,11,WN5786MC,1,,,,,,1,3
012594,1174,,10,WN0217ME,1,,,,,,,
012594,1174,,11,WN0217ME,1,,,,,,,
012594,1174,,11,WN233EF,1,,,,,,4,1
012894,1093,,13,1,1,,,,,,4,3
012894,1093,,13,2,1,,,,,,4,2
012894,1093,,13,WN1595MD,1,,,,,,1,1
012894,1093,,13,WN133RC,2,,,,,,1,1
012894,1093,,13,WN7927GC,2,,,,,,4,40
012894,1093,,13,UNKNOWN,2,,,,,,4,60
012894,1093,,13,WN2822W,2,,,,,,1,6
012894,1174,,11,WN8926RA,2,,,,,,1,2
012894,1174,,11,WN8852RB,2,,,,,,,
012894,1174,,11,WN024LB,3,,,,,,,
012894,1174,,11,WN4261MB,1,,,,,,1,1
012894,1174,,11,WN4498MB,1,,,,,,1,2
012894,1174,,11,WN811AR,2,,,,,,,
012894,1174,,13,WN1564N,1,,,,,,,
012894,1174,,11,WN1564N,1,,,,,,,
012894,1174,,11,WN2423LH,1,1,,,,,1,2
012894,1174,,11,WN0217ME,2,,,,,,,
012894,1174,,11,WN3356MD,2,,,,,,,
012894,1174,,11,WN3356MD,2,,,,,,,
012894,1174,,11,WN3356MD,2,,,,,,,
012894,1174,,11,WN9321CP,2,,,,,,1,4
012994,1149,,13,WN2538Y,2,1,,,,,1,2
012994,1149,,13,WN93DS,1,,,,,,1,15
012994,1149,,13,WN0187RB,1,,,,,,1,10
012994,1149,,11,WN4989JS,2,,,,,,,
012994,1149,,13,WN4989JS,2,,,,,,1,3
012994,1149,,11,WN4110J,2,,,,,,,
012994,1149,,13,WN4110J,2,,,,,,,
012994,1149,,11,WN918BB,1,,,,,,,
012994,1149,,13,WN3081MD,2,,,,,,,
012994,1149,,13,WN7917RA,2,,,,,,1,4
012994,1149,,13,WN9623LA,1,,,,,,,
012994,1149,,13,UNKNOWN,2,,,,,,,
012994,1149,,13,UNKNOWN,2,,,,,,,
012994,1149,,13,WN4321JC,2,,,,,,,
012994,1149,,11,WN4321JC,2,,,,,,,
012994,1149,,10,WN7959LB,2,,,,,,,
012994,1149,,11,WN91DV,2,,,,,,,
012994,1149,,13,WN429DV,2,,,,,,1,3
012994,1149,,11,WN4645ME,2,,,,,,1,3
012994,1149,,11,WN1336M,3,,,,,,1,2
012994,1149,,13,WN5556N,2,,,,,,,
012994,1149,,13,WN4789KE,2,,,,,,1,1
012994,1149,,13,UNKNOWN,2,,,,,,,
012994,1149,,13,WN4669B,1,1,,,,,1,6
012994,1174,,11,WN5074JR,2,,,,,,,
012994,1174,,11,WN7745MD,2,,,,,,,
012994,1174,,11,WN290DW,2,,,,,,1,2
012994,1174,,11,WN2159W,1,,,,,,1,1
012994,1174,,11,UNKNOWN,2,,,,,,1,1
012994,1174,,11,WN8761MD,1,,,,,,1,3
012994,1174,,11,WN3064L,3,,,,,,,
012994,1174,,10,WN0271MA,2,,,,,,,
012994,1174,,11,WN0550MC,2,,,,,,1,1
012994,1174,,11,WN4271MD,1,,,,,,4,1
012994,1174,,11,WN3356MD,1,,,,,,,
012994,1174,,10,WN6786MC,2,,,,,,1,3
012994,1174,,11,WN6786MC,2,,,,,,,
012994,1174,,11,WN0133ME,1,,,,,,,
012994,1174,,11,WN2730LC,2,,,,,,1,1
